column_0,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,column_42,column_43,column_44,column_45,column_46,column_47,column_48,column_49,column_50,column_51,column_52,column_53,column_54,column_55,column_56,column_57,column_58,column_59,column_60,column_61,column_62,column_63,column_64,column_65,column_66,column_67,column_68,column_69,column_70,column_71,column_72,column_73,column_74,column_75,column_76,column_77,column_78,column_79,column_80,column_81,column_82,column_83,column_84,column_85,column_86,column_87,column_88,column_89,column_90,column_91,column_92,column_93,column_94,column_95,column_96,column_97,column_98,column_99,column_100,column_101,column_102,column_103,column_104,column_105,column_106,column_107,column_108,column_109,column_110,column_111,column_112,column_113,column_114,column_115,column_116,column_117,column_118,column_119,column_120,column_121,column_122,column_123,column_124,column_125,column_126,column_127,column_128,column_129,column_130,column_131
0.6211947798728943,0.4255487322807312,-0.21326659619808197,0.9980685114860535,0.6083899736404419,0.4156857132911682,-0.18504205346107483,0.9970404505729675,0.6057924032211304,0.4154823422431946,-0.185106098651886,0.996389627456665,0.6028951406478882,0.41521790623664856,-0.18509411811828613,0.9973848462104797,0.6082374453544617,0.41601619124412537,-0.2581879794597626,0.9978200793266296,0.6058883666992188,0.4161229431629181,-0.25828373432159424,0.9976441264152527,0.6031867861747742,0.41618508100509644,-0.2585919499397278,0.9982765316963196,0.5773159265518188,0.4215320646762848,-0.039885204285383224,0.992974579334259,0.5794911980628967,0.42167165875434875,-0.3682140111923218,0.9982773661613464,0.6151916980743408,0.4379391074180603,-0.15082482993602753,0.9983798265457153,0.6137729287147522,0.4377234876155853,-0.24536632001399994,0.9990137219429016,0.5575155019760132,0.486675888299942,0.19787698984146118,0.9972962141036987,0.5715751647949219,0.4880821108818054,-0.5302271246910095,0.9999642968177795,0.584328830242157,0.5745530724525452,0.2384462207555771,0.038385145366191864,0.6050089001655579,0.5798844695091248,-0.5868779420852661,0.9922685623168945,0.635120689868927,0.6443549394607544,0.09451751410961151,0.11931818723678589,0.6553182601928711,0.6539465188980103,-0.4814692735671997,0.9750789999961853,0.6423922181129456,0.6671940088272095,0.08229032903909683,0.12433820217847824,0.6524251699447632,0.6780749559402466,-0.5376794934272766,0.9555553197860718,0.6418872475624084,0.6688428521156311,0.039061177521944046,0.12778310477733612,0.6593901515007019,0.6776413917541504,-0.5299151539802551,0.951802670955658,0.6394938826560974,0.6597979068756104,0.0666789710521698,0.12811878323554993,0.6606999635696411,0.6691173315048218,-0.47501716017723083,0.9344086050987244,0.5889994502067566,0.6548871994018555,0.2250983864068985,0.9971157312393188,0.6006494760513306,0.6543754935264587,-0.22548826038837433,0.9984955787658691,0.5657689571380615,0.7708841562271118,0.3798827826976776,0.45702776312828064,0.5640332102775574,0.776646077632904,-0.07616099715232849,0.9439388513565063,0.5545493960380554,0.8780916929244995,0.6241601705551147,0.6376970410346985,0.5600070357322693,0.8882339000701904,0.16612403094768524,0.9554027915000916,0.5391931533813477,0.8990272879600525,0.6362866759300232,0.6554173827171326,0.5411961078643799,0.9074429273605347,0.18015441298484802,0.8881824016571045,0.6463198065757751,0.9087251424789429,0.5182011723518372,0.8160398006439209,0.6503644585609436,0.9059754610061646,0.00947369635105133,0.9543392062187195
0.6093223094940186,0.43211764097213745,-0.19045983254909515,0.9960713982582092,0.596538245677948,0.42106541991233826,-0.16458947956562042,0.9935983419418335,0.5943238735198975,0.4207504093647003,-0.16463933885097504,0.9930256605148315,0.5918854475021362,0.4203883707523346,-0.16459111869335175,0.9947742819786072,0.5958254337310791,0.4213252663612366,-0.23257967829704285,0.9949061870574951,0.5933912396430969,0.42125746607780457,-0.23265783488750458,0.994978666305542,0.59086012840271,0.4211830794811249,-0.23291338980197906,0.9959707260131836,0.5679654479026794,0.4266049861907959,-0.029781054705381393,0.9864367842674255,0.5703616738319397,0.42694777250289917,-0.3355458378791809,0.9955388903617859,0.6049749255180359,0.443122923374176,-0.13174377381801605,0.99606853723526,0.6025779247283936,0.4436040222644806,-0.21964727342128754,0.9972632527351379,0.5515393614768982,0.49142658710479736,0.19836901128292084,0.9972243309020996,0.5626173615455627,0.493308424949646,-0.4861856997013092,0.9999423623085022,0.5786253213882446,0.5800584554672241,0.2325987070798874,0.03755279257893562,0.6002448201179504,0.5843086242675781,-0.543896496295929,0.988258957862854,0.6258127093315125,0.6503468155860901,0.11503572016954422,0.11452103406190872,0.6541089415550232,0.6618120074272156,-0.47949346899986267,0.9672906994819641,0.6313973069190979,0.6755152344703674,0.11350660771131516,0.12064001709222794,0.651070773601532,0.6842966079711914,-0.5402082204818726,0.9467617273330688,0.6277357935905457,0.6782001852989197,0.07003001868724823,0.12385988980531693,0.6526488661766052,0.6844044923782349,-0.5278335809707642,0.9420441389083862,0.6262511014938354,0.6706266403198242,0.08975426107645035,0.12393292784690857,0.6523662805557251,0.6771448850631714,-0.47283753752708435,0.9208170175552368,0.5751267671585083,0.6582109928131104,0.21936751902103424,0.9967344999313354,0.5854853987693787,0.6591305732727051,-0.21968141198158264,0.9979456663131714,0.552639365196228,0.7753871083259583,0.3664747178554535,0.4369056820869446,0.5539587736129761,0.7793265581130981,-0.07765962928533554,0.9356465339660645,0.5408400893211365,0.8820064067840576,0.576213538646698,0.6221615076065063,0.5523202419281006,0.896952211856842,0.13450799882411957,0.949851930141449,0.525344729423523,0.9058329463005066,0.5871683359146118,0.6529219746589661,0.5386964678764343,0.917165994644165,0.14555896818637848,0.887627899646759,0.6221579313278198,0.8978831171989441,0.4839780926704407,0.80315101146698,0.6437638401985168,0.9109841585159302,-0.012597347609698772,0.9484346508979797
0.6101452112197876,0.43189170956611633,-0.20872685313224792,0.9923273324966431,0.5969805121421814,0.4208468794822693,-0.18441417813301086,0.9868118166923523,0.59474116563797,0.4207099378108978,-0.1844605654478073,0.9862844347953796,0.5922855138778687,0.4205799400806427,-0.18440410494804382,0.9893526434898376,0.5962051153182983,0.421155720949173,-0.2515140473842621,0.9890475273132324,0.5938469767570496,0.4212495684623718,-0.25159767270088196,0.9895614981651306,0.5913640856742859,0.42134663462638855,-0.2518875002861023,0.9912014007568359,0.5696419477462769,0.4270538091659546,-0.05076853930950165,0.9735300540924072,0.5721050500869751,0.4273132085800171,-0.3518921136856079,0.9898194670677185,0.6052967309951782,0.44393739104270935,-0.1495455652475357,0.9916827082633972,0.6032506227493286,0.44379302859306335,-0.2363332211971283,0.9940180778503418,0.5454317927360535,0.4904707968235016,0.1809963583946228,0.9969781041145325,0.5624522566795349,0.492787629365921,-0.49561944603919983,0.999923050403595,0.5695497989654541,0.5802683234214783,0.22019368410110474,0.03639460355043411,0.5980979204177856,0.5848142504692078,-0.5510815978050232,0.9839786887168884,0.6112913489341736,0.6497797966003418,0.10555945336818695,0.11021139472723007,0.6532199382781982,0.6609630584716797,-0.4974098205566406,0.9620289206504822,0.6183663010597229,0.6751217246055603,0.1029357984662056,0.11754491180181503,0.6507303714752197,0.6839104294776917,-0.5594027638435364,0.9410518407821655,0.6222268342971802,0.6767461895942688,0.058603737503290176,0.12055187672376633,0.6530843377113342,0.6839722990989685,-0.5492919087409973,0.9356855154037476,0.6211796998977661,0.6680098176002502,0.0801815465092659,0.12046512216329575,0.6530807018280029,0.6763007044792175,-0.4915936291217804,0.9114466905593872,0.573395311832428,0.6582397222518921,0.2179141491651535,0.9962884783744812,0.5876538157463074,0.6583162546157837,-0.21823695302009583,0.9974551200866699,0.5542137026786804,0.7759397029876709,0.380658358335495,0.4166642427444458,0.5535085797309875,0.7820010781288147,-0.05931667611002922,0.9242011904716492,0.5392906069755554,0.882323145866394,0.5957566499710083,0.6046131253242493,0.54666668176651,0.8985995650291443,0.1743321716785431,0.9428273439407349,0.5210254788398743,0.902115523815155,0.6118313670158386,0.6488184332847595,0.5302571654319763,0.9184707403182983,0.1877572387456894,0.8856210708618164,0.6177144646644592,0.8910425901412964,0.5159867405891418,0.7894742488861084,0.6428067684173584,0.9107785820960999,0.015625709667801857,0.9417076706886292
0.6115418672561646,0.4322531521320343,-0.22622087597846985,0.9868758320808411,0.5970774292945862,0.42148977518081665,-0.20246417820453644,0.9774269461631775,0.5946050882339478,0.4214138984680176,-0.2025216966867447,0.9769735932350159,0.5919800996780396,0.4213564991950989,-0.20247265696525574,0.9817174077033997,0.5961266756057739,0.4219109117984772,-0.2696569561958313,0.9809679388999939,0.5932632684707642,0.42209503054618835,-0.26974132657051086,0.981999933719635,0.5902830362319946,0.42224475741386414,-0.2700252830982208,0.9844478964805603,0.5693111419677734,0.42828673124313354,-0.0688004344701767,0.9569111466407776,0.5697409510612488,0.428599089384079,-0.3694813847541809,0.9819601774215698,0.6048644781112671,0.4447847008705139,-0.16665057837963104,0.9855392575263977,0.6033232808113098,0.44479838013648987,-0.25336089730262756,0.989478588104248,0.5456022620201111,0.49118170142173767,0.16341495513916016,0.9965632557868958,0.560329258441925,0.49410343170166016,-0.5070091485977173,0.9998908638954163,0.5734466314315796,0.5793320536613464,0.20407114923000336,0.035599712282419205,0.5978208184242249,0.5854896306991577,-0.5625461935997009,0.9790343642234802,0.6169134378433228,0.6495378613471985,0.09257879853248596,0.10659368336200714,0.6531612277030945,0.6610327363014221,-0.5094309449195862,0.9562743902206421,0.6243306398391724,0.6745404601097107,0.08980955183506012,0.11499930918216705,0.6509668827056885,0.6842452883720398,-0.571458637714386,0.9349123239517212,0.6267336010932922,0.676243782043457,0.04542504623532295,0.11782818287611008,0.6541668176651001,0.6845217347145081,-0.5637473464012146,0.9289723634719849,0.6250959038734436,0.6675703525543213,0.06745340675115585,0.11770641058683395,0.6540988683700562,0.6765421032905579,-0.5045491456985474,0.9019916653633118,0.5719579458236694,0.658548891544342,0.21522726118564606,0.9958184957504272,0.5879441499710083,0.6584307551383972,-0.21555085480213165,0.996927797794342,0.556321918964386,0.7746540307998657,0.3899650573730469,0.398846298456192,0.5524414777755737,0.7826577425003052,-0.050885166972875595,0.9116614460945129,0.5415828824043274,0.881771981716156,0.6244497895240784,0.5884199142456055,0.5483437180519104,0.8968797922134399,0.19000405073165894,0.9342229962348938,0.5234220623970032,0.9006071090698242,0.6402994990348816,0.6445044875144958,0.5313447713851929,0.9184755682945251,0.20360466837882996,0.8819038271903992,0.618485152721405,0.8861533999443054,0.5579014420509338,0.7747029066085815,0.6431484222412109,0.9068430066108704,0.04289310425519943,0.9329786896705627
0.6133357882499695,0.4318099021911621,-0.22309021651744843,0.978894829750061,0.5983424782752991,0.42119792103767395,-0.1993958204984665,0.963699221611023,0.5957232117652893,0.4211740493774414,-0.1994495987892151,0.9636311531066895,0.5929137468338013,0.42117249965667725,-0.19938890635967255,0.9703210592269897,0.5976471304893494,0.4216739237308502,-0.26766809821128845,0.9696465730667114,0.5949798226356506,0.4219151437282562,-0.26777228713035583,0.9718998670578003,0.5921319723129272,0.4221153259277344,-0.2680860161781311,0.9755561947822571,0.569358229637146,0.428740531206131,-0.06606648117303848,0.9341392517089844,0.570818305015564,0.42862775921821594,-0.37137371301651,0.9720727205276489,0.6050093770027161,0.4445164203643799,-0.16344837844371796,0.9759026169776917,0.6038626432418823,0.44445958733558655,-0.25148001313209534,0.9828565120697021,0.5449751019477844,0.4918122887611389,0.16794730722904205,0.9956153631210327,0.561606228351593,0.4938335418701172,-0.5113049149513245,0.9998582005500793,0.5691320300102234,0.579353928565979,0.20464113354682922,0.03379911184310913,0.5948728919029236,0.5842604041099548,-0.5686261057853699,0.9733535647392273,0.6140561699867249,0.647515058517456,0.09712918102741241,0.1000237688422203,0.6509560942649841,0.6595957279205322,-0.5149664282798767,0.9486640691757202,0.621735155582428,0.6735318303108215,0.09721717983484268,0.1090114414691925,0.6493933796882629,0.6831951141357422,-0.5767505764961243,0.9267116189002991,0.625980794429779,0.6752824187278748,0.05366762727499008,0.11159604787826538,0.6524706482887268,0.6833593845367432,-0.5661769509315491,0.9198960661888123,0.6236632466316223,0.6658638119697571,0.07223828136920929,0.11162431538105011,0.6526543498039246,0.6754456758499146,-0.5089393854141235,0.8897440433502197,0.5725967288017273,0.6601130962371826,0.214919313788414,0.9949498176574707,0.5901309847831726,0.659181535243988,-0.21520227193832397,0.9962154626846313,0.5574855208396912,0.773904025554657,0.393612265586853,0.3807494640350342,0.5540376901626587,0.7822285890579224,-0.04841800406575203,0.9009546041488647,0.540931761264801,0.8831997513771057,0.6346511840820312,0.5719319581985474,0.55020672082901,0.8984662890434265,0.19232122600078583,0.9266420602798462,0.5231100916862488,0.9024398922920227,0.6500943303108215,0.6394781470298767,0.5331584811210632,0.9201002717018127,0.20622675120830536,0.8790963292121887,0.6175286173820496,0.886131763458252,0.5656822919845581,0.76007479429245,0.646297812461853,0.9083973169326782,0.0453282855451107,0.9248368144035339
0.6138265132904053,0.43117034435272217,-0.23421035706996918,0.9690754413604736,0.5992979407310486,0.42074280977249146,-0.21040716767311096,0.9472057819366455,0.5965598225593567,0.42072534561157227,-0.21045729517936707,0.9479132294654846,0.5936874747276306,0.4207356870174408,-0.2103905975818634,0.9565111994743347,0.59867262840271,0.42127037048339844,-0.2790696918964386,0.9560723304748535,0.5959375500679016,0.42156562209129333,-0.2791796028614044,0.960136890411377,0.5931748151779175,0.42183777689933777,-0.2795009911060333,0.9649121761322021,0.5698444843292236,0.42822155356407166,-0.0758093073964119,0.9078655242919922,0.5716339945793152,0.4282655119895935,-0.3822716474533081,0.9600771069526672,0.6056860685348511,0.44390395283699036,-0.17396913468837738,0.9636032581329346,0.6044319868087769,0.4438994824886322,-0.2624785304069519,0.974483847618103,0.5444346070289612,0.49184656143188477,0.16236300766468048,0.9944890737533569,0.5623542666435242,0.49345865845680237,-0.5207055807113647,0.9998243451118469,0.5647579431533813,0.5790592432022095,0.20132499933242798,0.03201456367969513,0.593910276889801,0.5834682583808899,-0.5788571834564209,0.9679420590400696,0.6123001575469971,0.6469063758850098,0.09832237660884857,0.09363631904125214,0.6493670344352722,0.6590257883071899,-0.529765784740448,0.94175124168396,0.6196765303611755,0.6726192831993103,0.1006079614162445,0.10306708514690399,0.6482120752334595,0.682732105255127,-0.5926160216331482,0.9194281697273254,0.6249274015426636,0.6752031445503235,0.056714896112680435,0.10541121661663055,0.65158611536026,0.6828873157501221,-0.5819080471992493,0.9118147492408752,0.6226218342781067,0.6654545664787292,0.07349283993244171,0.10557286441326141,0.6518273949623108,0.675041139125824,-0.52385413646698,0.8786356449127197,0.5712258815765381,0.6603938937187195,0.21621401607990265,0.9941157102584839,0.5901325345039368,0.6594820022583008,-0.21647267043590546,0.9955341219902039,0.5588123798370361,0.7730333805084229,0.40601083636283875,0.36416715383529663,0.5556396842002869,0.7830708622932434,-0.047386568039655685,0.8928083181381226,0.5404439568519592,0.8815932273864746,0.6628560423851013,0.5573647022247314,0.5507698059082031,0.8982385396957397,0.19280314445495605,0.9213322401046753,0.5213807821273804,0.9007899165153503,0.6795613765716553,0.6356871724128723,0.5318272113800049,0.920762300491333,0.20749960839748383,0.878263533115387,0.616187334060669,0.8852260112762451,0.5917252898216248,0.7477172017097473,0.6462405920028687,0.9091594815254211,0.059544630348682404,0.9189654588699341
0.6142343282699585,0.4309346079826355,-0.2273724228143692,0.9616657495498657,0.5995577573776245,0.42070305347442627,-0.20335593819618225,0.9353750944137573,0.5967698693275452,0.4206947386264801,-0.20341035723686218,0.9364155530929565,0.5938554406166077,0.4207187592983246,-0.20334561169147491,0.9466056227684021,0.5990153551101685,0.42128264904022217,-0.27200570702552795,0.9463458061218262,0.5962770581245422,0.42162764072418213,-0.2721231281757355,0.9514805674552917,0.5935353636741638,0.42195993661880493,-0.2724444270133972,0.957381010055542,0.5702013373374939,0.42836734652519226,-0.06879691779613495,0.8880348801612854,0.5719344615936279,0.4285433292388916,-0.3761388957500458,0.9518027305603027,0.6064701676368713,0.4437152147293091,-0.16728664934635162,0.9545544385910034,0.6052199602127075,0.4438028037548065,-0.25579801201820374,0.9685028791427612,0.5455347299575806,0.49207261204719543,0.16659432649612427,0.9935758709907532,0.5637847781181335,0.493805468082428,-0.5171692967414856,0.9997916221618652,0.5637394785881042,0.5794175863265991,0.2004876285791397,0.030474891886115074,0.5934571027755737,0.583378791809082,-0.5720341205596924,0.9627255201339722,0.6130695343017578,0.6468278765678406,0.09283632785081863,0.08811517804861069,0.6485496163368225,0.6590808629989624,-0.5067659020423889,0.9337145090103149,0.6187726855278015,0.6723525524139404,0.09351355582475662,0.09801247715950012,0.6471248865127563,0.6826208233833313,-0.5668112635612488,0.9106392860412598,0.6247354745864868,0.6740514636039734,0.05011437460780144,0.10017150640487671,0.6508569121360779,0.6827483177185059,-0.5559272170066833,0.9021994471549988,0.6229516863822937,0.6650741696357727,0.06792423129081726,0.10039733350276947,0.6513058543205261,0.6749939322471619,-0.5003448128700256,0.8662154674530029,0.5705267190933228,0.6614983677864075,0.21606537699699402,0.9933328032493591,0.5895864367485046,0.6603846549987793,-0.21630650758743286,0.9948928952217102,0.5582016706466675,0.7736067175865173,0.40370818972587585,0.3498006761074066,0.5544778108596802,0.7837463617324829,-0.045649293810129166,0.8849872946739197,0.5419557690620422,0.8821016550064087,0.659491777420044,0.5446216464042664,0.5526947379112244,0.8980662822723389,0.19627706706523895,0.9155568480491638,0.5232840180397034,0.9013195037841797,0.6759231090545654,0.6310828924179077,0.5340469479560852,0.921516478061676,0.21070881187915802,0.8760876655578613,0.6168983578681946,0.8857975006103516,0.5831458568572998,0.7362363338470459,0.6472825407981873,0.9091500043869019,0.05944500118494034,0.912956953048706
0.6137945055961609,0.43139809370040894,-0.22396256029605865,0.9558507800102234,0.5989862084388733,0.4210017919540405,-0.19992682337760925,0.9257568120956421,0.5962018370628357,0.420989990234375,-0.19997845590114594,0.9269862174987793,0.5933040976524353,0.42100629210472107,-0.1999116986989975,0.9386268258094788,0.5984895825386047,0.42156127095222473,-0.2691299319267273,0.9387485384941101,0.5957752466201782,0.42189422249794006,-0.26924964785575867,0.9447152018547058,0.5930706858634949,0.42222312092781067,-0.2695692777633667,0.951504647731781,0.5697339177131653,0.42867305874824524,-0.0649106577038765,0.8713424205780029,0.5715377926826477,0.4288177788257599,-0.37445273995399475,0.9452610015869141,0.6063466668128967,0.44408729672431946,-0.16370968520641327,0.947276771068573,0.6050273180007935,0.4441545605659485,-0.252918004989624,0.9637315273284912,0.5454273819923401,0.49216797947883606,0.17143802344799042,0.9927689433097839,0.5637466907501221,0.49346476793289185,-0.5168421268463135,0.9997660517692566,0.5614426136016846,0.5790041089057922,0.20491743087768555,0.029178112745285034,0.5927322506904602,0.5832923054695129,-0.5715520977973938,0.9586709141731262,0.6125054955482483,0.645793616771698,0.09451528638601303,0.08341958373785019,0.6476184725761414,0.6591509580612183,-0.5068439245223999,0.9274422526359558,0.618592381477356,0.6719058156013489,0.09504111111164093,0.09379970282316208,0.6456125974655151,0.6824699640274048,-0.5668922662734985,0.9036749601364136,0.6247185468673706,0.6731276512145996,0.0513496957719326,0.09579410403966904,0.6498594284057617,0.6827170252799988,-0.5557845830917358,0.8944772481918335,0.6231004595756531,0.6635689735412598,0.06933838874101639,0.09607797116041183,0.6506699919700623,0.6751231551170349,-0.5002003312110901,0.8560284376144409,0.5709697008132935,0.6609591841697693,0.21654973924160004,0.9924155473709106,0.5896726250648499,0.6598067879676819,-0.21676358580589294,0.994196355342865,0.5599382519721985,0.7726543545722961,0.40071651339530945,0.3358820080757141,0.5543381571769714,0.7833846807479858,-0.05041888728737831,0.877814769744873,0.5428586602210999,0.880531907081604,0.6504960656166077,0.53008633852005,0.5530945062637329,0.8976574540138245,0.18282249569892883,0.909585177898407,0.5239823460578918,0.9000294208526611,0.6654857993125916,0.6242550015449524,0.5341466665267944,0.9218125343322754,0.1958836019039154,0.8732074499130249,0.6185510754585266,0.8855169415473938,0.5827642679214478,0.7234117984771729,0.6475187540054321,0.9093134999275208,0.04215056076645851,0.9066441655158997
0.6129477620124817,0.4316181242465973,-0.21944449841976166,0.9517279267311096,0.5980286002159119,0.4211578965187073,-0.19564573466777802,0.9188728332519531,0.5952521562576294,0.4211411476135254,-0.1957002580165863,0.9202046394348145,0.5923668146133423,0.4211471974849701,-0.19563566148281097,0.9330084919929504,0.5975773930549622,0.42171934247016907,-0.264263778924942,0.9333851933479309,0.594918429851532,0.42205724120140076,-0.26438117027282715,0.9398863911628723,0.5922656655311584,0.4223960041999817,-0.26469358801841736,0.9474161863327026,0.569096028804779,0.42879045009613037,-0.06197946146130562,0.859260618686676,0.5710870623588562,0.4289497435092926,-0.36944296956062317,0.9407128691673279,0.6056305766105652,0.44422200322151184,-0.15979419648647308,0.9420648217201233,0.6043276190757751,0.4443378448486328,-0.24828366935253143,0.9604002237319946,0.5443648099899292,0.49231043457984924,0.17037175595760345,0.9921647906303406,0.563702404499054,0.49351370334625244,-0.5097461342811584,0.9997428059577942,0.5599451065063477,0.5790765285491943,0.20268051326274872,0.028124608099460602,0.5922750234603882,0.5834301710128784,-0.5639691948890686,0.954770028591156,0.6121737957000732,0.6453058123588562,0.09196043014526367,0.0794706717133522,0.6471971273422241,0.6596653461456299,-0.49818697571754456,0.9211853742599487,0.6200869679450989,0.6714591979980469,0.0920436754822731,0.09033764153718948,0.644698441028595,0.6829342842102051,-0.5574575662612915,0.896762490272522,0.6242666840553284,0.672919750213623,0.04854770749807358,0.09218406677246094,0.6488600373268127,0.683326780796051,-0.5461587905883789,0.886802613735199,0.62260502576828,0.6630557775497437,0.06692684441804886,0.09249202162027359,0.6499038934707642,0.6757768392562866,-0.4914822280406952,0.8461715579032898,0.5714386701583862,0.6610912084579468,0.21590274572372437,0.9917287230491638,0.5908934473991394,0.6599960327148438,-0.21614371240139008,0.9936668276786804,0.5603616833686829,0.7721897959709167,0.399292528629303,0.32433390617370605,0.5547759532928467,0.7834872603416443,-0.04925172030925751,0.8711525797843933,0.5424295663833618,0.8797987699508667,0.6422774791717529,0.5185017585754395,0.5528594851493835,0.897308349609375,0.18405435979366302,0.9037941694259644,0.5239698886871338,0.8993629813194275,0.6568740606307983,0.6192578673362732,0.5350223779678345,0.9218838810920715,0.1970795840024948,0.8699843287467957,0.6174887418746948,0.8852188587188721,0.5778117775917053,0.7128408551216125,0.6476413011550903,0.9091317057609558,0.042774561792612076,0.9004415273666382
0.6119867563247681,0.4316057860851288,-0.22442445158958435,0.9484231472015381,0.5970889925956726,0.421203076839447,-0.20053789019584656,0.9134430289268494,0.5943425893783569,0.4211977422237396,-0.20058734714984894,0.9149107336997986,0.5914748311042786,0.4212106466293335,-0.20052245259284973,0.9286527633666992,0.5966252088546753,0.4217591881752014,-0.2688131332397461,0.9291435480117798,0.5940188765525818,0.42211073637008667,-0.26892799139022827,0.9361089468002319,0.5914087295532227,0.4224652051925659,-0.26923269033432007,0.9441770911216736,0.568312406539917,0.4289665222167969,-0.06656967848539352,0.8500412106513977,0.5705018639564514,0.42915260791778564,-0.37225306034088135,0.9370229840278625,0.6046165823936462,0.44419828057289124,-0.16476769745349884,0.937853217124939,0.6033311486244202,0.44433003664016724,-0.2528267204761505,0.957629382610321,0.5434249639511108,0.4922180473804474,0.16555829346179962,0.991699755191803,0.5637528300285339,0.4936773478984833,-0.5103970766067505,0.9997238516807556,0.5583078861236572,0.5789687037467957,0.20051591098308563,0.027223670855164528,0.5923386216163635,0.5836322903633118,-0.565424919128418,0.9516814351081848,0.6101334691047668,0.64548259973526,0.09347511827945709,0.0759301409125328,0.646687924861908,0.6601640582084656,-0.5044368505477905,0.9160622954368591,0.616093099117279,0.6717986464500427,0.09444460272789001,0.08724227547645569,0.6438587307929993,0.6834284663200378,-0.5643843412399292,0.8909939527511597,0.6222531795501709,0.6732694506645203,0.05089665576815605,0.08894569426774979,0.6482950448989868,0.6837602853775024,-0.5532419681549072,0.8804165720939636,0.6208979487419128,0.6633413434028625,0.06870552152395248,0.08926858752965927,0.6493985056877136,0.6762852072715759,-0.49795523285865784,0.8378180265426636,0.571384847164154,0.6601386070251465,0.2154005616903305,0.9911397695541382,0.591671884059906,0.6593444347381592,-0.2156534343957901,0.9932171106338501,0.5599714517593384,0.7717437148094177,0.39537933468818665,0.3131181597709656,0.5549023747444153,0.782936155796051,-0.051038723438978195,0.8645358681678772,0.5416542887687683,0.8797459006309509,0.6308891177177429,0.5068026781082153,0.5521305799484253,0.8973924517631531,0.1775236278772354,0.898316502571106,0.5234866738319397,0.8995922803878784,0.6451385617256165,0.6137465834617615,0.5343703627586365,0.9221546053886414,0.19009947776794434,0.8669766783714294,0.6168211698532104,0.8853363990783691,0.5615679025650024,0.7020443677902222,0.6470918655395508,0.9088702201843262,0.03672191873192787,0.894461989402771
